# Configuracion:
# Concentracion g/m^3_=_2000.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_135029.44299881643
# 
Resultados:
# tau_ns_=_(-1.41+/-0.19)e+02
# dphi_rad_=_6.16+/-0.02
# SAR_W/g_=_-89.95+/-10.46
# Hc_kA/m_=_2.20+/-0.37
# Mr_A/m_=_6.96+/-1.08
# Magnetizacion_max_emu/g_=_34.1+/-3.1
# Suceptibilidad_a_M=0_=_(3.096+/-0.137)e-03

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
135kHz_100dA_100Mss_bobN1LB100CP0013.txt	587.87	-6.80	2.37	0.68	38460.00	76.60	1.350135e+05	2.389423e+00	6.230329e+00	-45.00	-62.358430	4444	3.458e-03
135kHz_100dA_100Mss_bobN1LB100CP0014.txt	588.36	-6.19	3.09	0.88	38460.00	75.63	1.350439e+05	2.367486e+00	6.221786e+00	-51.80	-72.460752	4443	3.508e-03
135kHz_100dA_100Mss_bobN1LB100CP0015.txt	588.87	-5.32	3.57	1.04	38460.00	72.89	1.350135e+05	2.287010e+00	6.215484e+00	-55.16	-79.920742	4444	3.390e-03
135kHz_100dA_100Mss_bobN1LB100CP0016.txt	589.37	-4.77	4.43	1.25	38460.00	73.41	1.350439e+05	2.298798e+00	6.205699e+00	-63.45	-91.515933	4443	3.487e-03
135kHz_100dA_100Mss_bobN1LB100CP0017.txt	589.9	-4.29	4.26	1.21	38460.00	74.04	1.350135e+05	2.314836e+00	6.205901e+00	-63.72	-91.276091	4444	3.483e-03
135kHz_100dA_100Mss_bobN1LB100CP0018.txt	590.4	-3.92	4.04	1.11	38460.00	77.34	1.350135e+05	2.416925e+00	6.210345e+00	-62.71	-86.008303	4444	3.614e-03
135kHz_100dA_100Mss_bobN1LB100CP0019.txt	591.42	-3.33	3.82	1.11	38460.00	68.45	1.350439e+05	2.160067e+00	6.203591e+00	-61.24	-94.017642	4443	3.396e-03
135kHz_100dA_100Mss_bobN1LB100CP0020.txt	591.93	-3.13	4.53	1.29	38460.00	72.72	1.350439e+05	2.286317e+00	6.202235e+00	-65.93	-95.624179	4443	3.469e-03
135kHz_100dA_100Mss_bobN1LB100CP0021.txt	592.44	-2.88	2.84	0.82	38460.00	68.65	1.350439e+05	2.174087e+00	6.218057e+00	-50.46	-76.874901	4443	3.430e-03
135kHz_100dA_100Mss_bobN1LB100CP0022.txt	592.94	-2.63	4.23	1.18	38460.00	72.79	1.350439e+05	2.289646e+00	6.194957e+00	-71.94	-104.263483	4443	3.528e-03
135kHz_100dA_100Mss_bobN1LB100CP0023.txt	593.43	-2.51	4.15	1.18	38460.00	70.28	1.350439e+05	2.205262e+00	6.196702e+00	-67.92	-102.193824	4443	3.465e-03
135kHz_100dA_100Mss_bobN1LB100CP0024.txt	593.94	-2.41	4.96	1.45	38460.00	66.21	1.350439e+05	2.095164e+00	6.184205e+00	-73.83	-117.048492	4443	3.360e-03
135kHz_100dA_100Mss_bobN1LB100CP0025.txt	594.45	-2.26	6.17	1.77	38460.00	69.02	1.350439e+05	2.191726e+00	6.182176e+00	-78.81	-119.464344	4443	3.425e-03
135kHz_100dA_100Mss_bobN1LB100CP0026.txt	594.96	-2.11	6.27	1.77	38460.00	70.39	1.350135e+05	2.207080e+00	6.168855e+00	-89.76	-135.351109	4444	3.466e-03
135kHz_100dA_100Mss_bobN1LB100CP0027.txt	595.49	-2.00	5.97	1.76	38460.00	68.15	1.350135e+05	2.140835e+00	6.170938e+00	-85.49	-132.866289	4444	3.321e-03
135kHz_100dA_100Mss_bobN1LB100CP0028.txt	595.98	-1.90	5.76	1.64	38460.00	71.07	1.350135e+05	2.237920e+00	6.184837e+00	-78.34	-116.297254	4444	3.453e-03
135kHz_100dA_100Mss_bobN1LB100CP0029.txt	596.49	-1.85	5.90	1.76	38460.00	66.73	1.350439e+05	2.100375e+00	6.166343e+00	-87.31	-138.350898	4443	3.293e-03
