# Configuracion:
# Concentracion g/m^3_=_4090.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_135085.20512629102
# 
Resultados:
# tau_ns_=_(2.68+/-0.38)e+02
# dphi_rad_=_6.51+/-0.03
# SAR_W/g_=_198.13+/-35.61
# Hc_kA/m_=_10.20+/-1.09
# Mr_A/m_=_77.80+/-13.44
# Magnetizacion_max_emu/g_=_37.8+/-3.1
# Suceptibilidad_a_M=0_=_(9.987+/-1.503)e-03

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
135kHz_100dA_100Mss_bobN1LB97OH0008.txt	375.73	-14.81	37.28	8.74	38460.00	132.10	1.350743e+05	4.033934e+00	6.469804e+00	130.54	222.475087	4442	4.798e-03
135kHz_100dA_100Mss_bobN1LB97OH0009.txt	376.22	-14.55	36.23	8.39	38460.00	131.92	1.350743e+05	4.053091e+00	6.453972e+00	120.14	203.213757	4442	4.871e-03
135kHz_100dA_100Mss_bobN1LB97OH0010.txt	376.73	-14.19	35.57	8.38	38460.00	129.54	1.350743e+05	3.978053e+00	6.453895e+00	117.87	203.123199	4442	4.789e-03
135kHz_100dA_100Mss_bobN1LB97OH0011.txt	377.22	-13.74	36.69	8.45	38460.00	129.00	1.350743e+05	3.979015e+00	6.456472e+00	119.66	206.248797	4442	4.911e-03
135kHz_100dA_100Mss_bobN1LB97OH0012.txt	377.73	-13.12	37.73	8.69	38460.00	130.67	1.350743e+05	4.016695e+00	6.463285e+00	125.49	214.530233	4442	4.891e-03
135kHz_100dA_100Mss_bobN1LB97OH0013.txt	378.33	-12.40	39.72	9.13	38460.00	128.75	1.350743e+05	3.970436e+00	6.477239e+00	133.54	231.561761	4442	4.965e-03
135kHz_100dA_100Mss_bobN1LB97OH0014.txt	378.84	-11.79	40.84	9.38	38460.00	126.44	1.350743e+05	3.922672e+00	6.486147e+00	137.91	242.487876	4442	5.004e-03
135kHz_100dA_100Mss_bobN1LB97OH0015.txt	379.33	-11.04	39.87	9.31	38460.00	122.06	1.350743e+05	3.797255e+00	6.483352e+00	131.68	239.052321	4442	4.941e-03
135kHz_100dA_100Mss_bobN1LB97OH0016.txt	379.85	-10.15	37.78	8.73	38460.00	124.05	1.351047e+05	3.868552e+00	6.461933e+00	119.99	212.885064	4441	4.982e-03
135kHz_100dA_100Mss_bobN1LB97OH0017.txt	380.37	-9.75	38.13	9.36	38460.00	113.41	1.350743e+05	3.565796e+00	6.480719e+00	122.05	235.827560	4442	4.784e-03
135kHz_100dA_100Mss_bobN1LB97OH0019.txt	381.85	-8.90	39.19	9.47	38460.00	112.97	1.350743e+05	3.549399e+00	6.483928e+00	123.44	239.761059	4442	4.820e-03
135kHz_100dA_100Mss_bobN1LB97OH0020.txt	382.35	-8.59	39.98	9.38	38460.00	116.06	1.350743e+05	3.651804e+00	6.478852e+00	123.83	233.542260	4442	5.028e-03
135kHz_100dA_100Mss_bobN1LB97OH0021.txt	382.86	-8.28	40.89	9.63	38460.00	115.75	1.350743e+05	3.646596e+00	6.487411e+00	128.99	244.039791	4442	5.014e-03
